event_id,user_id,event_date,year,month,event_name,event_type,predicted_expense,is_recurring
EVT00647,U002,2024-06-10,2024,6,Credit Card Payment,Bill,11183.846840117778,True
EVT00648,U002,2024-06-15,2024,6,Insurance Premium,Bill,7683.946380490612,True
EVT00649,U002,2024-06-24,2024,6,Wedding,Celebration,37676.12401761477,False
EVT00650,U002,2024-07-01,2024,7,Rent Payment,Bill,16483.569827806885,True
EVT00651,U002,2024-07-02,2024,7,Professional Course,Education,7663.736589859453,False
EVT00652,U002,2024-07-05,2024,7,Utility Bills,Bill,4513.171444912785,True
EVT00653,U002,2024-07-05,2024,7,Doctor Appointment,Healthcare,2727.790894777576,False
EVT00654,U002,2024-07-08,2024,7,Festival Shopping,Shopping,9043.56825155726,False
EVT00655,U002,2024-07-10,2024,7,Credit Card Payment,Bill,8031.393382085604,True
EVT00656,U002,2024-07-27,2024,7,Medical Checkup,Healthcare,6090.4815534332665,False
EVT00657,U002,2024-08-01,2024,8,Rent Payment,Bill,18619.61778090092,True
EVT00658,U002,2024-08-01,2024,8,Car Service,Maintenance,6215.668880448051,False
EVT00659,U002,2024-08-05,2024,8,Utility Bills,Bill,4948.878113663208,True
EVT00660,U002,2024-08-10,2024,8,Credit Card Payment,Bill,11976.791942155018,True
EVT00661,U002,2024-08-23,2024,8,Wedding,Celebration,11024.276658830393,False
EVT00662,U002,2024-08-24,2024,8,Certification Exam,Education,6696.321450802707,False
EVT00663,U002,2024-09-01,2024,9,Rent Payment,Bill,15197.536542458145,True
EVT00664,U002,2024-09-01,2024,9,Medical Checkup,Healthcare,2492.7152061702254,False
EVT00665,U002,2024-09-05,2024,9,Utility Bills,Bill,2534.0266784237265,True
EVT00666,U002,2024-09-07,2024,9,Friend's Birthday,Celebration,1518.2181398405114,False
EVT00667,U002,2024-09-10,2024,9,Credit Card Payment,Bill,8272.025998884088,True
EVT00668,U002,2024-09-13,2024,9,Friend's Birthday,Celebration,1938.543978469023,False
EVT00669,U002,2024-09-15,2024,9,Insurance Premium,Bill,9440.15692123693,True
EVT00670,U002,2024-09-29,2024,9,Home Repairs,Maintenance,13456.809683157911,False
EVT00671,U002,2024-09-30,2024,9,Friend's Birthday,Celebration,2217.5432732487884,False
EVT00672,U002,2024-10-01,2024,10,Rent Payment,Bill,12256.52847993413,True
EVT00673,U002,2024-10-05,2024,10,Utility Bills,Bill,4630.976725790005,True
EVT00674,U002,2024-10-10,2024,10,Credit Card Payment,Bill,12339.491551186882,True
EVT00675,U002,2024-10-15,2024,10,Furniture Purchase,Shopping,47059.02862813418,False
EVT00676,U002,2024-11-01,2024,11,Rent Payment,Bill,24504.79251783742,True
EVT00677,U002,2024-11-03,2024,11,Festival Shopping,Shopping,13510.740510363246,False
EVT00678,U002,2024-11-05,2024,11,Utility Bills,Bill,3158.0086872948223,True
EVT00679,U002,2024-11-10,2024,11,Credit Card Payment,Bill,12122.964221701777,True
EVT00680,U002,2024-11-24,2024,11,Wedding,Celebration,11565.494257863435,False
EVT00681,U002,2024-12-01,2024,12,Rent Payment,Bill,13143.2480683367,True
EVT00682,U002,2024-12-05,2024,12,Utility Bills,Bill,3912.6476015623375,True
EVT00683,U002,2024-12-07,2024,12,Family Birthday,Celebration,9362.818384584913,False
EVT00684,U002,2024-12-10,2024,12,Credit Card Payment,Bill,10068.660645593467,True
EVT00685,U002,2024-12-12,2024,12,Weekend Trip,Travel,8885.67363588347,False
EVT00686,U002,2024-12-15,2024,12,Insurance Premium,Bill,9612.99877836477,True
EVT00687,U002,2024-12-23,2024,12,Car Service,Maintenance,2549.0732090313713,False
EVT00688,U002,2024-12-24,2024,12,Friend's Birthday,Celebration,3752.7523606848263,False
EVT00689,U003,2020-01-01,2020,1,Rent Payment,Bill,23803.431512618045,True
EVT00690,U003,2020-01-03,2020,1,Car Service,Maintenance,3914.335330641369,False
EVT00691,U003,2020-01-05,2020,1,Utility Bills,Bill,2775.7892999588066,True
EVT00692,U003,2020-01-10,2020,1,Credit Card Payment,Bill,5352.382649398796,True
EVT00693,U003,2020-02-01,2020,2,Rent Payment,Bill,15836.001064858125,True
EVT00694,U003,2020-02-05,2020,2,Utility Bills,Bill,3979.4105179141907,True
EVT00695,U003,2020-02-08,2020,2,Wedding,Celebration,39906.42011568886,False
EVT00696,U003,2020-02-10,2020,2,Credit Card Payment,Bill,8440.090350326402,True
EVT00697,U003,2020-02-18,2020,2,Furniture Purchase,Shopping,35096.62559953024,False
EVT00698,U003,2020-03-01,2020,3,Rent Payment,Bill,12803.254577071073,True
EVT00699,U003,2020-03-05,2020,3,Utility Bills,Bill,2034.4922432849373,True
EVT00700,U003,2020-03-10,2020,3,Credit Card Payment,Bill,8381.597604883827,True
EVT00701,U003,2020-03-15,2020,3,Insurance Premium,Bill,6949.554220827034,True
EVT00702,U003,2020-04-01,2020,4,Rent Payment,Bill,18109.970647421884,True
EVT00703,U003,2020-04-01,2020,4,Annual Tax Filing,Financial,9929.246625444986,True
EVT00704,U003,2020-04-02,2020,4,Certification Exam,Education,14567.147118572555,False
EVT00705,U003,2020-04-04,2020,4,Home Repairs,Maintenance,14067.933861084248,False
EVT00706,U003,2020-04-05,2020,4,Utility Bills,Bill,3888.561215220218,True
EVT00707,U003,2020-04-10,2020,4,Credit Card Payment,Bill,12833.248197925861,True
EVT00708,U003,2020-04-19,2020,4,Medical Checkup,Healthcare,5229.830417533956,False
EVT00709,U003,2020-05-01,2020,5,Rent Payment,Bill,14509.449054076802,True
EVT00710,U003,2020-05-05,2020,5,Utility Bills,Bill,2258.4741379522425,True
EVT00711,U003,2020-05-10,2020,5,Credit Card Payment,Bill,13954.105944839113,True
EVT00712,U003,2020-05-26,2020,5,Home Repairs,Maintenance,7946.203388538281,False
EVT00713,U003,2020-05-28,2020,5,Electronics Purchase,Shopping,32394.069049835794,False
EVT00714,U003,2020-06-01,2020,6,Rent Payment,Bill,21439.83454868465,True
EVT00715,U003,2020-06-04,2020,6,Professional Course,Education,26945.780764498744,False
EVT00716,U003,2020-06-05,2020,6,Utility Bills,Bill,4091.72401211791,True
EVT00717,U003,2020-06-05,2020,6,Long Vacation,Travel,31816.880135056173,False
EVT00718,U003,2020-06-10,2020,6,Credit Card Payment,Bill,14815.316720230394,True
EVT00719,U003,2020-06-11,2020,6,Doctor Appointment,Healthcare,1613.1110679220103,False
EVT00720,U003,2020-06-15,2020,6,Insurance Premium,Bill,6049.37274607003,True
EVT00721,U003,2020-07-01,2020,7,Rent Payment,Bill,18450.461743906963,True
EVT00722,U003,2020-07-01,2020,7,Long Vacation,Travel,41650.77618048476,False
EVT00723,U003,2020-07-05,2020,7,Utility Bills,Bill,3455.480582741553,True
EVT00724,U003,2020-07-10,2020,7,Credit Card Payment,Bill,5846.562657315516,True
EVT00725,U003,2020-07-13,2020,7,Family Birthday,Celebration,4090.0266286099204,False
EVT00726,U003,2020-07-14,2020,7,Certification Exam,Education,3610.6622188269084,False
EVT00727,U003,2020-07-31,2020,7,Car Service,Maintenance,2433.4204335065065,False
EVT00728,U003,2020-08-01,2020,8,Rent Payment,Bill,12817.548228278101,True
EVT00729,U003,2020-08-05,2020,8,Utility Bills,Bill,4927.09701828141,True
EVT00730,U003,2020-08-10,2020,8,Credit Card Payment,Bill,7371.140373613982,True
EVT00731,U003,2020-08-12,2020,8,Furniture Purchase,Shopping,53278.57213769849,False
EVT00732,U003,2020-09-01,2020,9,Rent Payment,Bill,14552.759464890167,True
EVT00733,U003,2020-09-02,2020,9,Furniture Purchase,Shopping,20455.911592904948,False
EVT00734,U003,2020-09-05,2020,9,Utility Bills,Bill,2285.2330952137404,True
EVT00735,U003,2020-09-10,2020,9,Credit Card Payment,Bill,5672.865865353472,True
EVT00736,U003,2020-09-15,2020,9,Insurance Premium,Bill,7802.898569815532,True
EVT00737,U003,2020-09-29,2020,9,Festival Shopping,Shopping,10345.542936696454,False
EVT00738,U003,2020-10-01,2020,10,Rent Payment,Bill,20792.180747402854,True
EVT00739,U003,2020-10-05,2020,10,Utility Bills,Bill,3127.8569968957563,True
EVT00740,U003,2020-10-05,2020,10,Certification Exam,Education,13262.271983301514,False
EVT00741,U003,2020-10-10,2020,10,Credit Card Payment,Bill,12412.691485428044,True
EVT00742,U003,2020-10-15,2020,10,Professional Course,Education,19582.905368008658,False
EVT00743,U003,2020-10-19,2020,10,Friend's Birthday,Celebration,2954.39939127001,False
EVT00744,U003,2020-10-21,2020,10,Family Birthday,Celebration,3044.9255286762664,False
EVT00745,U003,2020-10-27,2020,10,Friend's Birthday,Celebration,4589.011887189496,False
EVT00746,U003,2020-11-01,2020,11,Rent Payment,Bill,19603.378914020926,True
EVT00747,U003,2020-11-04,2020,11,Home Repairs,Maintenance,11618.933028245425,False
EVT00748,U003,2020-11-05,2020,11,Utility Bills,Bill,2529.0548741805032,True
EVT00749,U003,2020-11-10,2020,11,Credit Card Payment,Bill,13450.513141517726,True
EVT00750,U003,2020-11-30,2020,11,Doctor Appointment,Healthcare,1136.4513596523661,False
EVT00751,U003,2020-12-01,2020,12,Rent Payment,Bill,19125.994389303345,True
EVT00752,U003,2020-12-02,2020,12,Doctor Appointment,Healthcare,1861.9598215474052,False
EVT00753,U003,2020-12-04,2020,12,Certification Exam,Education,9882.550812546382,False
EVT00754,U003,2020-12-05,2020,12,Utility Bills,Bill,3216.5300133746705,True
EVT00755,U003,2020-12-10,2020,12,Credit Card Payment,Bill,7447.995057152559,True
EVT00756,U003,2020-12-11,2020,12,Doctor Appointment,Healthcare,2282.358796439485,False
EVT00757,U003,2020-12-15,2020,12,Insurance Premium,Bill,10332.915043958064,True
EVT00758,U003,2020-12-28,2020,12,Medical Checkup,Healthcare,5136.5163607672785,False
EVT00759,U003,2021-01-01,2021,1,Rent Payment,Bill,14057.63572440154,True
EVT00760,U003,2021-01-05,2021,1,Utility Bills,Bill,4102.783976571757,True
EVT00761,U003,2021-01-10,2021,1,Credit Card Payment,Bill,13994.440722644456,True
EVT00762,U003,2021-01-14,2021,1,Festival Shopping,Shopping,18981.624542473906,False
EVT00763,U003,2021-01-29,2021,1,Furniture Purchase,Shopping,36201.84275233974,False
EVT00764,U003,2021-02-01,2021,2,Rent Payment,Bill,15581.971706642707,True
EVT00765,U003,2021-02-05,2021,2,Utility Bills,Bill,2534.0300461945844,True
EVT00766,U003,2021-02-09,2021,2,Friend's Birthday,Celebration,2362.5731750168293,False
EVT00767,U003,2021-02-10,2021,2,Credit Card Payment,Bill,13237.270420393097,True
EVT00768,U003,2021-02-10,2021,2,Certification Exam,Education,7634.221769315365,False
EVT00769,U003,2021-02-11,2021,2,Long Vacation,Travel,41424.09801277604,False
EVT00770,U003,2021-03-01,2021,3,Rent Payment,Bill,14985.691639388968,True
EVT00771,U003,2021-03-01,2021,3,Car Service,Maintenance,4082.0506837220473,False
EVT00772,U003,2021-03-05,2021,3,Utility Bills,Bill,4906.508617903141,True
EVT00773,U003,2021-03-10,2021,3,Credit Card Payment,Bill,8528.36860212495,True
EVT00774,U003,2021-03-12,2021,3,Certification Exam,Education,3853.726322689459,False
EVT00775,U003,2021-03-15,2021,3,Insurance Premium,Bill,11810.322938283522,True
EVT00776,U003,2021-04-01,2021,4,Rent Payment,Bill,23125.453900981927,True
EVT00777,U003,2021-04-01,2021,4,Annual Tax Filing,Financial,5467.792297050331,True
EVT00778,U003,2021-04-05,2021,4,Utility Bills,Bill,3887.151409049735,True
EVT00779,U003,2021-04-06,2021,4,Friend's Birthday,Celebration,4795.543934856973,False
EVT00780,U003,2021-04-10,2021,4,Credit Card Payment,Bill,9316.899014111888,True
EVT00781,U003,2021-04-10,2021,4,Electronics Purchase,Shopping,15551.72677809271,False
EVT00782,U003,2021-04-11,2021,4,Professional Course,Education,27764.997210386708,False
EVT00783,U003,2021-04-23,2021,4,Festival Shopping,Shopping,22161.72469099284,False
EVT00784,U003,2021-05-01,2021,5,Rent Payment,Bill,21244.287159305128,True
EVT00785,U003,2021-05-05,2021,5,Utility Bills,Bill,2548.722890220349,True
EVT00786,U003,2021-05-10,2021,5,Credit Card Payment,Bill,11888.629516986659,True
EVT00787,U003,2021-05-24,2021,5,Furniture Purchase,Shopping,48152.056084423464,False
EVT00788,U003,2021-05-30,2021,5,Car Service,Maintenance,7940.353091410661,False
EVT00789,U003,2021-06-01,2021,6,Rent Payment,Bill,18518.847960066,True
EVT00790,U003,2021-06-05,2021,6,Utility Bills,Bill,4894.069634800916,True
EVT00791,U003,2021-06-08,2021,6,Long Vacation,Travel,33220.372884266035,False
EVT00792,U003,2021-06-10,2021,6,Credit Card Payment,Bill,9508.91542320171,True
EVT00793,U003,2021-06-14,2021,6,Wedding,Celebration,14341.988537775642,False
EVT00794,U003,2021-06-15,2021,6,Insurance Premium,Bill,5103.113073680089,True
EVT00795,U003,2021-06-18,2021,6,Wedding,Celebration,15577.943685759295,False
EVT00796,U003,2021-06-28,2021,6,Weekend Trip,Travel,14323.682403921113,False
EVT00797,U003,2021-07-01,2021,7,Rent Payment,Bill,24247.49051594871,True
EVT00798,U003,2021-07-05,2021,7,Utility Bills,Bill,4683.000872111658,True
EVT00799,U003,2021-07-10,2021,7,Credit Card Payment,Bill,10086.274969156577,True
EVT00800,U003,2021-07-16,2021,7,Wedding,Celebration,21938.718895510076,False
EVT00801,U003,2021-07-21,2021,7,Professional Course,Education,23706.357923654974,False
EVT00802,U003,2021-08-01,2021,8,Rent Payment,Bill,14105.497576602067,True
EVT00803,U003,2021-08-04,2021,8,Electronics Purchase,Shopping,33923.727062847596,False
EVT00804,U003,2021-08-05,2021,8,Utility Bills,Bill,2966.607344807031,True
EVT00805,U003,2021-08-10,2021,8,Credit Card Payment,Bill,10514.248275409529,True
EVT00806,U003,2021-08-25,2021,8,Certification Exam,Education,6986.1377851719035,False
EVT00807,U003,2021-08-26,2021,8,Wedding,Celebration,24483.63937441108,False
EVT00808,U003,2021-09-01,2021,9,Rent Payment,Bill,17529.499651357273,True
EVT00809,U003,2021-09-03,2021,9,Home Repairs,Maintenance,4407.245044758981,False
EVT00810,U003,2021-09-05,2021,9,Utility Bills,Bill,3620.6541512106323,True
EVT00811,U003,2021-09-10,2021,9,Credit Card Payment,Bill,5526.498741764405,True
EVT00812,U003,2021-09-15,2021,9,Insurance Premium,Bill,9545.365150665639,True
EVT00813,U003,2021-09-27,2021,9,Family Birthday,Celebration,9168.196762648033,False
EVT00814,U003,2021-10-01,2021,10,Rent Payment,Bill,13049.814875441729,True
EVT00815,U003,2021-10-05,2021,10,Utility Bills,Bill,3679.0266248797834,True
EVT00816,U003,2021-10-10,2021,10,Credit Card Payment,Bill,6940.693685565914,True
EVT00817,U003,2021-11-01,2021,11,Rent Payment,Bill,22857.111626474834,True
EVT00818,U003,2021-11-05,2021,11,Utility Bills,Bill,4229.4412360476,True
EVT00819,U003,2021-11-08,2021,11,Medical Checkup,Healthcare,4478.895798908536,False
EVT00820,U003,2021-11-10,2021,11,Credit Card Payment,Bill,14271.730184453409,True
EVT00821,U003,2021-11-16,2021,11,Medical Checkup,Healthcare,5125.608182632873,False
EVT00822,U003,2021-11-23,2021,11,Furniture Purchase,Shopping,33057.154920017965,False
EVT00823,U003,2021-11-27,2021,11,Home Repairs,Maintenance,11558.53528987431,False
EVT00824,U003,2021-12-01,2021,12,Rent Payment,Bill,17333.600384296293,True
EVT00825,U003,2021-12-01,2021,12,Family Birthday,Celebration,5096.264513283963,False
EVT00826,U003,2021-12-04,2021,12,Doctor Appointment,Healthcare,575.9087660564048,False
EVT00827,U003,2021-12-05,2021,12,Utility Bills,Bill,2924.921258869882,True
EVT00828,U003,2021-12-05,2021,12,Festival Shopping,Shopping,13273.676960961111,False
EVT00829,U003,2021-12-10,2021,12,Credit Card Payment,Bill,10544.543754151811,True
EVT00830,U003,2021-12-11,2021,12,Weekend Trip,Travel,13424.575527684141,False
EVT00831,U003,2021-12-15,2021,12,Insurance Premium,Bill,8903.476616197118,True
EVT00832,U003,2021-12-15,2021,12,Doctor Appointment,Healthcare,2133.251018598109,False
EVT00833,U003,2022-01-01,2022,1,Rent Payment,Bill,18646.894775234396,True
EVT00834,U003,2022-01-05,2022,1,Utility Bills,Bill,3490.6030091182465,True
EVT00835,U003,2022-01-10,2022,1,Credit Card Payment,Bill,10456.68754522107,True
EVT00836,U003,2022-01-13,2022,1,Electronics Purchase,Shopping,26520.590795981254,False
EVT00837,U003,2022-01-18,2022,1,Wedding,Celebration,15044.10106873974,False
EVT00838,U003,2022-01-21,2022,1,Festival Shopping,Shopping,21369.78683571376,False
EVT00839,U003,2022-02-01,2022,2,Rent Payment,Bill,22812.984192897115,True
EVT00840,U003,2022-02-01,2022,2,Family Birthday,Celebration,9556.496089264518,False
EVT00841,U003,2022-02-05,2022,2,Utility Bills,Bill,2956.136619695732,True
EVT00842,U003,2022-02-10,2022,2,Credit Card Payment,Bill,14028.987251519084,True
EVT00843,U003,2022-02-13,2022,2,Electronics Purchase,Shopping,24094.163838562283,False
EVT00844,U003,2022-02-15,2022,2,Furniture Purchase,Shopping,58723.52845990613,False
EVT00845,U003,2022-02-16,2022,2,Furniture Purchase,Shopping,39458.07649227868,False
EVT00846,U003,2022-02-21,2022,2,Certification Exam,Education,11039.835442961608,False
EVT00847,U003,2022-03-01,2022,3,Rent Payment,Bill,24768.29362224301,True
EVT00848,U003,2022-03-05,2022,3,Utility Bills,Bill,4789.68362440965,True
EVT00849,U003,2022-03-10,2022,3,Credit Card Payment,Bill,14700.333773603157,True
EVT00850,U003,2022-03-15,2022,3,Insurance Premium,Bill,5717.1288372530835,True
EVT00851,U003,2022-03-24,2022,3,Weekend Trip,Travel,19104.00614287654,False
EVT00852,U003,2022-03-29,2022,3,Friend's Birthday,Celebration,3903.583776178246,False
EVT00853,U003,2022-03-31,2022,3,Doctor Appointment,Healthcare,887.3092879399376,False
EVT00854,U003,2022-04-01,2022,4,Rent Payment,Bill,13090.659774371345,True
EVT00855,U003,2022-04-01,2022,4,Annual Tax Filing,Financial,10549.52812609382,True
EVT00856,U003,2022-04-05,2022,4,Utility Bills,Bill,3855.8610453145175,True
EVT00857,U003,2022-04-09,2022,4,Medical Checkup,Healthcare,4418.554387173255,False
EVT00858,U003,2022-04-10,2022,4,Credit Card Payment,Bill,13521.782799872764,True
EVT00859,U003,2022-04-21,2022,4,Electronics Purchase,Shopping,43965.94081251474,False
EVT00860,U003,2022-04-25,2022,4,Doctor Appointment,Healthcare,1175.6930917443156,False
EVT00861,U003,2022-05-01,2022,5,Rent Payment,Bill,22392.585954583898,True
EVT00862,U003,2022-05-05,2022,5,Utility Bills,Bill,2535.9472339859976,True
EVT00863,U003,2022-05-05,2022,5,Car Service,Maintenance,4955.724537125026,False
EVT00864,U003,2022-05-10,2022,5,Credit Card Payment,Bill,7062.086784877139,True
EVT00865,U003,2022-05-13,2022,5,Festival Shopping,Shopping,9213.114616729894,False
EVT00866,U003,2022-05-26,2022,5,Family Birthday,Celebration,6648.209125168032,False
EVT00867,U003,2022-05-27,2022,5,Long Vacation,Travel,46303.54946352213,False
EVT00868,U003,2022-06-01,2022,6,Rent Payment,Bill,16617.584446845955,True
EVT00869,U003,2022-06-03,2022,6,Certification Exam,Education,3334.2244791688977,False
EVT00870,U003,2022-06-05,2022,6,Utility Bills,Bill,2557.4679318495705,True
EVT00871,U003,2022-06-08,2022,6,Home Repairs,Maintenance,10482.846179694163,False
EVT00872,U003,2022-06-10,2022,6,Credit Card Payment,Bill,7767.288539092594,True
EVT00873,U003,2022-06-15,2022,6,Insurance Premium,Bill,8572.859414120605,True
EVT00874,U003,2022-06-29,2022,6,Home Repairs,Maintenance,9954.7693072154,False
EVT00875,U003,2022-07-01,2022,7,Rent Payment,Bill,16721.08880347944,True
EVT00876,U003,2022-07-05,2022,7,Utility Bills,Bill,4239.799019886022,True
EVT00877,U003,2022-07-05,2022,7,Medical Checkup,Healthcare,2840.327321356609,False
EVT00878,U003,2022-07-10,2022,7,Credit Card Payment,Bill,11047.726416948964,True
EVT00879,U003,2022-07-16,2022,7,Wedding,Celebration,14117.121905895914,False
EVT00880,U003,2022-07-17,2022,7,Weekend Trip,Travel,14427.251107435199,False
EVT00881,U003,2022-08-01,2022,8,Rent Payment,Bill,21026.28724980219,True
EVT00882,U003,2022-08-05,2022,8,Utility Bills,Bill,3233.9690505795775,True
EVT00883,U003,2022-08-10,2022,8,Credit Card Payment,Bill,6779.762240125308,True
EVT00884,U003,2022-08-11,2022,8,Car Service,Maintenance,5906.926136598884,False
EVT00885,U003,2022-09-01,2022,9,Rent Payment,Bill,12553.047359314176,True
EVT00886,U003,2022-09-05,2022,9,Utility Bills,Bill,2994.5792487484514,True
EVT00887,U003,2022-09-10,2022,9,Credit Card Payment,Bill,14343.185916452008,True
EVT00888,U003,2022-09-15,2022,9,Insurance Premium,Bill,5029.530387771929,True
EVT00889,U003,2022-09-20,2022,9,Home Repairs,Maintenance,8744.098393749224,False
EVT00890,U003,2022-10-01,2022,10,Rent Payment,Bill,15938.115375908143,True
EVT00891,U003,2022-10-01,2022,10,Certification Exam,Education,11021.21848500162,False
EVT00892,U003,2022-10-05,2022,10,Utility Bills,Bill,2502.260394057462,True
EVT00893,U003,2022-10-10,2022,10,Credit Card Payment,Bill,11236.25709170186,True
EVT00894,U003,2022-10-30,2022,10,Friend's Birthday,Celebration,2087.3347997693313,False
EVT00895,U003,2022-11-01,2022,11,Rent Payment,Bill,20391.8645819425,True
EVT00896,U003,2022-11-04,2022,11,Long Vacation,Travel,35345.1111458127,False
EVT00897,U003,2022-11-05,2022,11,Utility Bills,Bill,2756.251217428162,True
EVT00898,U003,2022-11-08,2022,11,Wedding,Celebration,35323.67925432067,False
EVT00899,U003,2022-11-10,2022,11,Credit Card Payment,Bill,14057.954993215491,True
EVT00900,U003,2022-11-27,2022,11,Home Repairs,Maintenance,10552.317780946498,False
EVT00901,U003,2022-12-01,2022,12,Rent Payment,Bill,12273.05341904135,True
EVT00902,U003,2022-12-04,2022,12,Medical Checkup,Healthcare,4723.6318396065635,False
EVT00903,U003,2022-12-05,2022,12,Utility Bills,Bill,4546.738867170887,True
EVT00904,U003,2022-12-08,2022,12,Certification Exam,Education,12565.66647101004,False
EVT00905,U003,2022-12-10,2022,12,Credit Card Payment,Bill,14840.802713904193,True
EVT00906,U003,2022-12-15,2022,12,Insurance Premium,Bill,6217.279257819857,True
EVT00907,U003,2022-12-17,2022,12,Doctor Appointment,Healthcare,2600.0783297069033,False
EVT00908,U003,2022-12-27,2022,12,Festival Shopping,Shopping,16610.499770748407,False
EVT00909,U003,2023-01-01,2023,1,Rent Payment,Bill,17742.265786103413,True
EVT00910,U003,2023-01-05,2023,1,Utility Bills,Bill,4436.439555447494,True
EVT00911,U003,2023-01-10,2023,1,Credit Card Payment,Bill,7073.799514655182,True
EVT00912,U003,2023-01-10,2023,1,Medical Checkup,Healthcare,7597.686029368206,False
EVT00913,U003,2023-02-01,2023,2,Rent Payment,Bill,17212.34846992616,True
EVT00914,U003,2023-02-05,2023,2,Utility Bills,Bill,4776.16390500769,True
EVT00915,U003,2023-02-10,2023,2,Credit Card Payment,Bill,12249.306007102852,True
EVT00916,U003,2023-02-21,2023,2,Furniture Purchase,Shopping,38825.41158574188,False
EVT00917,U003,2023-03-01,2023,3,Rent Payment,Bill,18671.98123973488,True
EVT00918,U003,2023-03-05,2023,3,Utility Bills,Bill,3645.0509132879542,True
EVT00919,U003,2023-03-10,2023,3,Credit Card Payment,Bill,9822.5363839661,True
EVT00920,U003,2023-03-10,2023,3,Medical Checkup,Healthcare,6131.930919455182,False
EVT00921,U003,2023-03-13,2023,3,Home Repairs,Maintenance,6746.01701692875,False
EVT00922,U003,2023-03-15,2023,3,Insurance Premium,Bill,10987.747386610456,True
EVT00923,U003,2023-03-30,2023,3,Medical Checkup,Healthcare,7112.354746406823,False
EVT00924,U003,2023-03-31,2023,3,Electronics Purchase,Shopping,12908.827587230731,False
EVT00925,U003,2023-04-01,2023,4,Rent Payment,Bill,20436.833502217745,True
EVT00926,U003,2023-04-01,2023,4,Annual Tax Filing,Financial,14791.16854568768,True
EVT00927,U003,2023-04-05,2023,4,Utility Bills,Bill,2921.076125755753,True
EVT00928,U003,2023-04-08,2023,4,Certification Exam,Education,5165.798976567456,False
EVT00929,U003,2023-04-10,2023,4,Credit Card Payment,Bill,11177.123769018497,True
EVT00930,U003,2023-04-16,2023,4,Furniture Purchase,Shopping,18736.38798394116,False
EVT00931,U003,2023-04-25,2023,4,Home Repairs,Maintenance,6202.163389074907,False
EVT00932,U003,2023-05-01,2023,5,Rent Payment,Bill,13136.852061958503,True
EVT00933,U003,2023-05-05,2023,5,Utility Bills,Bill,2999.8577907955687,True
EVT00934,U003,2023-05-09,2023,5,Long Vacation,Travel,48341.064409284605,False
EVT00935,U003,2023-05-10,2023,5,Credit Card Payment,Bill,7990.558107733066,True
EVT00936,U003,2023-05-13,2023,5,Festival Shopping,Shopping,23461.308735072864,False
EVT00937,U003,2023-06-01,2023,6,Rent Payment,Bill,22607.38120140553,True
EVT00938,U003,2023-06-02,2023,6,Wedding,Celebration,31122.68256156576,False
EVT00939,U003,2023-06-05,2023,6,Utility Bills,Bill,3595.8515622289215,True
EVT00940,U003,2023-06-08,2023,6,Weekend Trip,Travel,13852.359765248371,False
EVT00941,U003,2023-06-10,2023,6,Credit Card Payment,Bill,7149.762257764125,True
EVT00942,U003,2023-06-15,2023,6,Insurance Premium,Bill,5929.280241590888,True
EVT00943,U003,2023-06-16,2023,6,Family Birthday,Celebration,5169.859903694318,False
EVT00944,U003,2023-06-20,2023,6,Doctor Appointment,Healthcare,1466.2181361457165,False
EVT00945,U003,2023-06-25,2023,6,Doctor Appointment,Healthcare,2347.1145756121305,False
EVT00946,U003,2023-06-28,2023,6,Car Service,Maintenance,7588.228847289692,False
EVT00947,U003,2023-07-01,2023,7,Rent Payment,Bill,21704.52541716995,True
EVT00948,U003,2023-07-05,2023,7,Utility Bills,Bill,2405.767901544039,True
EVT00949,U003,2023-07-10,2023,7,Credit Card Payment,Bill,7350.188635766088,True
EVT00950,U003,2023-07-13,2023,7,Doctor Appointment,Healthcare,1229.037143360392,False
EVT00951,U003,2023-07-14,2023,7,Weekend Trip,Travel,15989.635667227072,False
EVT00952,U003,2023-07-30,2023,7,Medical Checkup,Healthcare,3476.3394285951395,False
EVT00953,U003,2023-08-01,2023,8,Rent Payment,Bill,21194.93162693064,True
EVT00954,U003,2023-08-05,2023,8,Utility Bills,Bill,2977.958411340449,True
EVT00955,U003,2023-08-10,2023,8,Credit Card Payment,Bill,11087.261590763363,True
EVT00956,U003,2023-08-12,2023,8,Professional Course,Education,23723.737110372622,False
EVT00957,U003,2023-08-15,2023,8,Friend's Birthday,Celebration,3273.4272249076275,False
EVT00958,U003,2023-08-31,2023,8,Car Service,Maintenance,5240.553053338956,False
EVT00959,U003,2023-09-01,2023,9,Rent Payment,Bill,12880.724921020299,True
EVT00960,U003,2023-09-05,2023,9,Utility Bills,Bill,2849.4708470893784,True
EVT00961,U003,2023-09-10,2023,9,Credit Card Payment,Bill,12732.468980573136,True
EVT00962,U003,2023-09-15,2023,9,Insurance Premium,Bill,7643.296403850226,True
EVT00963,U003,2023-09-18,2023,9,Festival Shopping,Shopping,9348.10563622028,False
EVT00964,U003,2023-09-28,2023,9,Wedding,Celebration,37287.12189334912,False
EVT00965,U003,2023-10-01,2023,10,Rent Payment,Bill,15945.581251010564,True
EVT00966,U003,2023-10-05,2023,10,Utility Bills,Bill,2528.360086186351,True
EVT00967,U003,2023-10-05,2023,10,Wedding,Celebration,30027.459833093457,False
EVT00968,U003,2023-10-10,2023,10,Credit Card Payment,Bill,11922.89451794197,True
EVT00969,U003,2023-10-26,2023,10,Weekend Trip,Travel,18700.69682579625,False
